"Ensembl ID","Gene symbol","RBP type","No. RBPome"
"ENSG00000011260","UTP18","Non-canonical_RBPs","19"
"ENSG00000035403","VCL","Non-canonical_RBPs","19"
"ENSG00000165280","VCP","Non-canonical_RBPs","19"
"ENSG00000134987","WDR36","Canonical_RBPs","19"
"ENSG00000134684","YARS1","Canonical_RBPs","19"
"ENSG00000247315","ZCCHC3","Canonical_RBPs","19"
"ENSG00000010244","ZNF207","Non-canonical_RBPs","19"
"ENSG00000100412","ACO2","Canonical_RBPs","18"
"ENSG00000123908","AGO2","Canonical_RBPs","18"
"ENSG00000132466","ANKRD17","Canonical_RBPs","18"
"ENSG00000145741","BTF3","Non-canonical_RBPs","18"
"ENSG00000082153","BZW1","Canonical_RBPs","18"
"ENSG00000108349","CASC3","Canonical_RBPs","18"
"ENSG00000115484","CCT4","Non-canonical_RBPs","18"
"ENSG00000085733","CTTN","Non-canonical_RBPs","18"
"ENSG00000164934","DCAF13","Canonical_RBPs","18"
"ENSG00000108654","DDX5","Canonical_RBPs","18"
"ENSG00000278053","DDX52","Canonical_RBPs","18"
"ENSG00000144048","DUSP11","Non-canonical_RBPs","18"
"ENSG00000134001","EIF2S1","Canonical_RBPs","18"
"ENSG00000106263","EIF3B","Canonical_RBPs","18"
"ENSG00000136628","EPRS1","Canonical_RBPs","18"
"ENSG00000048828","FAM120A","Non-canonical_RBPs","18"
"ENSG00000130119","GNL3L","Canonical_RBPs","18"
"ENSG00000187837","H1-2","Non-canonical_RBPs","18"
"ENSG00000214753","HNRNPUL2","Canonical_RBPs","18"
"ENSG00000144381","HSPD1","Non-canonical_RBPs","18"
"ENSG00000163565","IFI16","Non-canonical_RBPs","18"
"ENSG00000177971","IMP3","Canonical_RBPs","18"
"ENSG00000174720","LARP7","Canonical_RBPs","18"
"ENSG00000001497","LAS1L","Canonical_RBPs","18"
"ENSG00000015479","MATR3","Canonical_RBPs","18"
"ENSG00000172172","MRPL13","Canonical_RBPs","18"
"ENSG00000096080","MRPS18A","Canonical_RBPs","18"
"ENSG00000125445","MRPS7","Canonical_RBPs","18"
"ENSG00000164346","NSA2","Canonical_RBPs","18"
"ENSG00000130305","NSUN5","Canonical_RBPs","18"
"ENSG00000143799","PARP1","Canonical_RBPs","18"
"ENSG00000166889","PATL1","Canonical_RBPs","18"
"ENSG00000164985","PSIP1","Non-canonical_RBPs","18"
"ENSG00000163636","PSMD6","Non-canonical_RBPs","18"
"ENSG00000086589","RBM22","Canonical_RBPs","18"
"ENSG00000076053","RBM7","Canonical_RBPs","18"
"ENSG00000076067","RBMS2","Canonical_RBPs","18"
"ENSG00000148300","REXO4","Canonical_RBPs","18"
"ENSG00000125691","RPL23","Canonical_RBPs","18"
"ENSG00000131469","RPL27","Canonical_RBPs","18"
"ENSG00000146223","RPL7L1","Canonical_RBPs","18"
"ENSG00000087302","RTRAF","Non-canonical_RBPs","18"
"ENSG00000075856","SART3","Canonical_RBPs","18"
"ENSG00000107651","SEC23IP","Non-canonical_RBPs","18"
"ENSG00000196141","SPATS2L","Canonical_RBPs","18"
"ENSG00000161547","SRSF2","Canonical_RBPs","18"
"ENSG00000040341","STAU2","Canonical_RBPs","18"
"ENSG00000100038","TOP3B","Non-canonical_RBPs","18"
"ENSG00000196367","TRRAP","Non-canonical_RBPs","18"
"ENSG00000026025","VIM","Non-canonical_RBPs","18"
"ENSG00000136709","WDR33","Non-canonical_RBPs","18"
"ENSG00000227057","WDR46","Non-canonical_RBPs","18"
"ENSG00000119596","YLPM1","Non-canonical_RBPs","18"
"ENSG00000185728","YTHDF3","Canonical_RBPs","18"
"ENSG00000065548","ZC3H15","Canonical_RBPs","18"
"ENSG00000059573","ALDH18A1","Non-canonical_RBPs","17"
"ENSG00000065000","AP3D1","Non-canonical_RBPs","17"
"ENSG00000179750","APOBEC3B","Canonical_RBPs","17"
"ENSG00000261236","BOP1","Canonical_RBPs","17"
"ENSG00000198561","CTNND1","Non-canonical_RBPs","17"
"ENSG00000198563","DDX39B","Canonical_RBPs","17"
"ENSG00000204560","DHX16","Canonical_RBPs","17"
"ENSG00000096696","DSP","Non-canonical_RBPs","17"
"ENSG00000108883","EFTUD2","Canonical_RBPs","17"
"ENSG00000125977","EIF2S2","Canonical_RBPs","17"
"ENSG00000107105","ELAVL2","Canonical_RBPs","17"
"ENSG00000126749","EMG1","Canonical_RBPs","17"
"ENSG00000116120","FARSB","Canonical_RBPs","17"
"ENSG00000145216","FIP1L1","Canonical_RBPs","17"
"ENSG00000102081","FMR1","Canonical_RBPs","17"
"ENSG00000160211","G6PD","Non-canonical_RBPs","17"
"ENSG00000168298","H1-4","Non-canonical_RBPs","17"
"ENSG00000119285","HEATR1","Canonical_RBPs","17"
"ENSG00000166598","HSP90B1","Non-canonical_RBPs","17"
"ENSG00000170606","HSPA4","Non-canonical_RBPs","17"
"ENSG00000159217","IGF2BP1","Canonical_RBPs","17"
"ENSG00000073792","IGF2BP2","Canonical_RBPs","17"
"ENSG00000136231","IGF2BP3","Canonical_RBPs","17"
"ENSG00000065150","IPO5","Canonical_RBPs","17"
"ENSG00000131773","KHDRBS3","Canonical_RBPs","17"
"ENSG00000129250","KIF1C","Non-canonical_RBPs","17"
"ENSG00000108848","LUC7L3","Canonical_RBPs","17"
"ENSG00000131711","MAP1B","Non-canonical_RBPs","17"
"ENSG00000139793","MBNL2","Canonical_RBPs","17"
"ENSG00000127804","METTL16","Canonical_RBPs","17"
"ENSG00000124383","MPHOSPH10","Canonical_RBPs","17"
"ENSG00000055950","MRPL43","Canonical_RBPs","17"
"ENSG00000073536","NLE1","Non-canonical_RBPs","17"
"ENSG00000165271","NOL6","Canonical_RBPs","17"
"ENSG00000048162","NOP16","Canonical_RBPs","17"
"ENSG00000059378","PARP12","Canonical_RBPs","17"
"ENSG00000100320","RBFOX2","Canonical_RBPs","17"
"ENSG00000126254","RBM42","Canonical_RBPs","17"
"ENSG00000213516","RBMXL1","Canonical_RBPs","17"
"ENSG00000056586","RC3H2","Canonical_RBPs","17"
"ENSG00000179051","RCC2","Non-canonical_RBPs","17"
"ENSG00000132383","RPA1","Canonical_RBPs","17"
"ENSG00000108298","RPL19","Canonical_RBPs","17"
"ENSG00000177954","RPS27","Canonical_RBPs","17"
"ENSG00000189306","RRP7A","Canonical_RBPs","17"
"ENSG00000022277","RTF2","Non-canonical_RBPs","17"
"ENSG00000139218","SCAF11","Non-canonical_RBPs","17"
"ENSG00000100934","SEC23A","Non-canonical_RBPs","17"
"ENSG00000106803","SEC61B","Non-canonical_RBPs","17"
"ENSG00000025796","SEC63","Non-canonical_RBPs","17"
"ENSG00000099995","SF3A1","Canonical_RBPs","17"
"ENSG00000104897","SF3A2","Canonical_RBPs","17"
"ENSG00000169100","SLC25A6","Non-canonical_RBPs","17"
"ENSG00000119705","SLIRP","Canonical_RBPs","17"
"ENSG00000100028","SNRPD3","Canonical_RBPs","17"
"ENSG00000133104","SPART","Non-canonical_RBPs","17"
"ENSG00000087087","SRRT","Canonical_RBPs","17"
"ENSG00000156502","SUPV3L1","Canonical_RBPs","17"
"ENSG00000136891","TEX10","Non-canonical_RBPs","17"
"ENSG00000104907","TRMT1","Canonical_RBPs","17"
"ENSG00000084652","TXLNA","Non-canonical_RBPs","17"
"ENSG00000146109","ABT1","Non-canonical_RBPs","16"
"ENSG00000121057","AKAP1","Canonical_RBPs","16"
"ENSG00000110955","ATP5F1B","Non-canonical_RBPs","16"
"ENSG00000154473","BUB3","Non-canonical_RBPs","16"
"ENSG00000133773","CCDC59","Canonical_RBPs","16"
"ENSG00000168564","CDKN2AIP","Non-canonical_RBPs","16"
"ENSG00000111642","CHD4","Canonical_RBPs","16"
"ENSG00000136026","CKAP4","Non-canonical_RBPs","16"
"ENSG00000213923","CSNK1E","Non-canonical_RBPs","16"
"ENSG00000213782","DDX47","Canonical_RBPs","16"
"ENSG00000101191","DIDO1","Non-canonical_RBPs","16"
"ENSG00000119689","DLST","Non-canonical_RBPs","16"
"ENSG00000134760","DSG1","Non-canonical_RBPs","16"
"ENSG00000104131","EIF3J","Canonical_RBPs","16"
"ENSG00000141543","EIF4A3","Canonical_RBPs","16"
"ENSG00000184708","EIF4ENIF1","Canonical_RBPs","16"
"ENSG00000184083","FAM120C","Non-canonical_RBPs","16"
"ENSG00000122068","FYTTD1","Canonical_RBPs","16"
"ENSG00000111640","GAPDH","Non-canonical_RBPs","16"
"ENSG00000164104","HMGB2","Non-canonical_RBPs","16"
"ENSG00000068796","KIF2A","Non-canonical_RBPs","16"
"ENSG00000115365","LANCL1","Non-canonical_RBPs","16"
"ENSG00000198589","LRBA","Non-canonical_RBPs","16"
"ENSG00000130764","LRRC47","Canonical_RBPs","16"
"ENSG00000204392","LSM2","Canonical_RBPs","16"
"ENSG00000128534","LSM8","Canonical_RBPs","16"
"ENSG00000100297","MCM5","Non-canonical_RBPs","16"
"ENSG00000074071","MRPS34","Non-canonical_RBPs","16"
"ENSG00000135097","MSI1","Canonical_RBPs","16"
"ENSG00000092841","MYL6","Non-canonical_RBPs","16"
"ENSG00000109805","NCAPG","Non-canonical_RBPs","16"
"ENSG00000128050","PAICS","Non-canonical_RBPs","16"
"ENSG00000120265","PCMT1","Non-canonical_RBPs","16"
"ENSG00000170248","PDCD6IP","Non-canonical_RBPs","16"
"ENSG00000068654","POLR1A","Canonical_RBPs","16"
"ENSG00000131013","PPIL4","Canonical_RBPs","16"
"ENSG00000198901","PRC1","Non-canonical_RBPs","16"
"ENSG00000112739","PRPF4B","Non-canonical_RBPs","16"
"ENSG00000100401","RANGAP1","Non-canonical_RBPs","16"
"ENSG00000113643","RARS1","Canonical_RBPs","16"
"ENSG00000119707","RBM25","Canonical_RBPs","16"
"ENSG00000184863","RBM33","Canonical_RBPs","16"
"ENSG00000108107","RPL28","Canonical_RBPs","16"
"ENSG00000156990","RPUSD3","Canonical_RBPs","16"
"ENSG00000130813","SHFL","Non-canonical_RBPs","16"
"ENSG00000153147","SMARCA5","Canonical_RBPs","16"
"ENSG00000174780","SRP72","Canonical_RBPs","16"
"ENSG00000134910","STT3A","Non-canonical_RBPs","16"
"ENSG00000120802","TMPO","Non-canonical_RBPs","16"
"ENSG00000167112","TRUB2","Canonical_RBPs","16"
"ENSG00000188229","TUBB4B","Non-canonical_RBPs","16"
"ENSG00000134744","TUT4","Canonical_RBPs","16"
"ENSG00000136810","TXN","Non-canonical_RBPs","16"
"ENSG00000125351","UPF3B","Canonical_RBPs","16"
"ENSG00000083896","YTHDC1","Canonical_RBPs","16"
"ENSG00000134308","YWHAQ","Non-canonical_RBPs","16"
"ENSG00000158545","ZC3H18","Canonical_RBPs","16"
"ENSG00000173545","ZNF622","Canonical_RBPs","16"
"ENSG00000100813","ACIN1","Canonical_RBPs","15"
"ENSG00000087274","ADD1","Non-canonical_RBPs","15"
"ENSG00000176915","ANKLE2","Non-canonical_RBPs","15"
"ENSG00000100823","APEX1","Canonical_RBPs","15"
"ENSG00000241553","ARPC4","Non-canonical_RBPs","15"
"ENSG00000075790","BCAP29","Non-canonical_RBPs","15"
"ENSG00000188549","CCDC9B","Non-canonical_RBPs","15"
"ENSG00000166226","CCT2","Non-canonical_RBPs","15"
"ENSG00000168438","CDC40","Non-canonical_RBPs","15"
"ENSG00000173786","CNP","Canonical_RBPs","15"
"ENSG00000183978","COA3","Non-canonical_RBPs","15"
"ENSG00000145833","DDX46","Canonical_RBPs","15"
"ENSG00000131504","DIAPH1","Non-canonical_RBPs","15"
"ENSG00000086189","DIMT1","Canonical_RBPs","15"
"ENSG00000116641","DOCK7","Non-canonical_RBPs","15"
"ENSG00000104529","EEF1D","Canonical_RBPs","15"
"ENSG00000144895","EIF2A","Canonical_RBPs","15"
"ENSG00000143486","EIF2D","Canonical_RBPs","15"
"ENSG00000089048","ESF1","Canonical_RBPs","15"
"ENSG00000123737","EXOSC9","Canonical_RBPs","15"
"ENSG00000171262","FAM98B","Canonical_RBPs","15"
"ENSG00000119125","GDA","Non-canonical_RBPs","15"
"ENSG00000065135","GNAI3","Non-canonical_RBPs","15"
"ENSG00000184357","H1-5","Non-canonical_RBPs","15"
"ENSG00000158406","H4C8","Non-canonical_RBPs","15"
"ENSG00000102241","HTATSF1","Canonical_RBPs","15"
"ENSG00000196305","IARS1","Canonical_RBPs","15"
"ENSG00000103550","KNOP1","Non-canonical_RBPs","15"
"ENSG00000145220","LYAR","Non-canonical_RBPs","15"
"ENSG00000171861","MRM3","Canonical_RBPs","15"
"ENSG00000214026","MRPL23","Canonical_RBPs","15"
"ENSG00000113048","MRPS27","Canonical_RBPs","15"
"ENSG00000010292","NCAPD2","Non-canonical_RBPs","15"
"ENSG00000129460","NGDN","Canonical_RBPs","15"
"ENSG00000132603","NIP7","Canonical_RBPs","15"
"ENSG00000188976","NOC2L","Canonical_RBPs","15"
"ENSG00000184967","NOC4L","Canonical_RBPs","15"
"ENSG00000100410","PHF5A","Canonical_RBPs","15"
"ENSG00000070047","PHRF1","Non-canonical_RBPs","15"
"ENSG00000115241","PPM1G","Non-canonical_RBPs","15"
"ENSG00000110107","PRPF19","Canonical_RBPs","15"
"ENSG00000185627","PSMD13","Non-canonical_RBPs","15"
"ENSG00000159352","PSMD4","Non-canonical_RBPs","15"
"ENSG00000117569","PTBP2","Canonical_RBPs","15"
"ENSG00000106246","PTCD1","Canonical_RBPs","15"
"ENSG00000170473","PYM1","Canonical_RBPs","15"
"ENSG00000115839","RAB3GAP1","Non-canonical_RBPs","15"
"ENSG00000099901","RANBP1","Non-canonical_RBPs","15"
"ENSG00000135870","RC3H1","Non-canonical_RBPs","15"
"ENSG00000137710","RDX","Non-canonical_RBPs","15"
"ENSG00000124784","RIOK1","Canonical_RBPs","15"
"ENSG00000182899","RPL35A","Canonical_RBPs","15"
"ENSG00000145592","RPL37","Canonical_RBPs","15"
"ENSG00000125844","RRBP1","Non-canonical_RBPs","15"
"ENSG00000126524","SBDS","Canonical_RBPs","15"
"ENSG00000065613","SLK","Non-canonical_RBPs","15"
"ENSG00000144028","SNRNP200","Canonical_RBPs","15"
"ENSG00000125743","SNRPD2","Canonical_RBPs","15"
"ENSG00000100138","SNU13","Canonical_RBPs","15"
"ENSG00000198917","SPOUT1","Canonical_RBPs","15"
"ENSG00000188529","SRSF10","Canonical_RBPs","15"
"ENSG00000116030","SUMO1","Non-canonical_RBPs","15"
"ENSG00000188612","SUMO2","Non-canonical_RBPs","15"
"ENSG00000041982","TNC","Non-canonical_RBPs","15"
"ENSG00000198900","TOP1","Non-canonical_RBPs","15"
"ENSG00000111669","TPI1","Non-canonical_RBPs","15"
"ENSG00000167553","TUBA1C","Non-canonical_RBPs","15"
"ENSG00000127824","TUBA4A","Non-canonical_RBPs","15"
"ENSG00000108312","UBTF","Non-canonical_RBPs","15"
"ENSG00000135763","URB2","Canonical_RBPs","15"
"ENSG00000163811","WDR43","Canonical_RBPs","15"
"ENSG00000184575","XPOT","Canonical_RBPs","15"
"ENSG00000128016","ZFP36","Canonical_RBPs","15"
"ENSG00000132485","ZRANB2","Canonical_RBPs","15"
"ENSG00000164163","ABCE1","Canonical_RBPs","14"
"ENSG00000177646","ACAD9","Non-canonical_RBPs","14"
"ENSG00000130396","AFDN","Non-canonical_RBPs","14"
"ENSG00000091542","ALKBH5","Canonical_RBPs","14"
"ENSG00000182196","ARL6IP4","Canonical_RBPs","14"
"ENSG00000127022","CANX","Canonical_RBPs","14"
"ENSG00000131375","CAPN7","Non-canonical_RBPs","14"
"ENSG00000153113","CAST","Non-canonical_RBPs","14"
"ENSG00000198087","CD2AP","Non-canonical_RBPs","14"
"ENSG00000096401","CDC5L","Canonical_RBPs","14"
"ENSG00000172757","CFL1","Non-canonical_RBPs","14"
"ENSG00000213719","CLIC1","Non-canonical_RBPs","14"
"ENSG00000162129","CLPB","Non-canonical_RBPs","14"
"ENSG00000184432","COPB2","Non-canonical_RBPs","14"
"ENSG00000129562","DAD1","Non-canonical_RBPs","14"
"ENSG00000173402","DAG1","Canonical_RBPs","14"
"ENSG00000115866","DARS1","Canonical_RBPs","14"
"ENSG00000125485","DDX31","Canonical_RBPs","14"
"ENSG00000123136","DDX39A","Canonical_RBPs","14"
"ENSG00000067048","DDX3Y","Canonical_RBPs","14"
"ENSG00000083520","DIS3","Canonical_RBPs","14"
"ENSG00000114942","EEF1B2","Canonical_RBPs","14"
"ENSG00000120705","ETF1","Canonical_RBPs","14"
"ENSG00000149806","FAU","Canonical_RBPs","14"
"ENSG00000089597","GANAB","Non-canonical_RBPs","14"
"ENSG00000197448","GSTK1","Non-canonical_RBPs","14"
"ENSG00000002746","HECW1","Non-canonical_RBPs","14"
"ENSG00000127483","HP1BP3","Non-canonical_RBPs","14"
"ENSG00000196497","IPO4","Canonical_RBPs","14"
"ENSG00000065427","KARS1","Canonical_RBPs","14"
"ENSG00000102753","KPNA3","Non-canonical_RBPs","14"
"ENSG00000108424","KPNB1","Canonical_RBPs","14"
"ENSG00000130520","LSM4","Canonical_RBPs","14"
"ENSG00000146963","LUC7L2","Canonical_RBPs","14"
"ENSG00000146701","MDH2","Non-canonical_RBPs","14"
"ENSG00000075975","MKRN2","Canonical_RBPs","14"
"ENSG00000137547","MRPL15","Canonical_RBPs","14"
"ENSG00000114686","MRPL3","Canonical_RBPs","14"
"ENSG00000143436","MRPL9","Canonical_RBPs","14"
"ENSG00000181991","MRPS11","Canonical_RBPs","14"
"ENSG00000125901","MRPS26","Canonical_RBPs","14"
"ENSG00000122085","MTERF4","Canonical_RBPs","14"
"ENSG00000100714","MTHFD1","Non-canonical_RBPs","14"
"ENSG00000130935","NOL11","Canonical_RBPs","14"
"ENSG00000273899","NOL12","Canonical_RBPs","14"
"ENSG00000146909","NOM1","Canonical_RBPs","14"
"ENSG00000141279","NPEPPS","Non-canonical_RBPs","14"
"ENSG00000150593","PDCD4","Canonical_RBPs","14"
"ENSG00000152684","PELO","Canonical_RBPs","14"
"ENSG00000141456","PELP1","Canonical_RBPs","14"
"ENSG00000241973","PI4KA","Non-canonical_RBPs","14"
"ENSG00000107959","PITRM1","Non-canonical_RBPs","14"
"ENSG00000138398","PPIG","Non-canonical_RBPs","14"
"ENSG00000213639","PPP1CB","Non-canonical_RBPs","14"
"ENSG00000161057","PSMC2","Non-canonical_RBPs","14"
"ENSG00000119396","RAB14","Canonical_RBPs","14"
"ENSG00000259956","RBM15B","Canonical_RBPs","14"
"ENSG00000104835","SARS2","Canonical_RBPs","14"
"ENSG00000080503","SMARCA2","Canonical_RBPs","14"
"ENSG00000143977","SNRPG","Canonical_RBPs","14"
"ENSG00000008282","SYPL1","Non-canonical_RBPs","14"
"ENSG00000168394","TAP1","Non-canonical_RBPs","14"
"ENSG00000113649","TCERG1","Canonical_RBPs","14"
"ENSG00000162851","TFB2M","Canonical_RBPs","14"
"ENSG00000055483","USP36","Non-canonical_RBPs","14"
"ENSG00000111667","USP5","Non-canonical_RBPs","14"
"ENSG00000204394","VARS1","Canonical_RBPs","14"
"ENSG00000084463","WBP11","Non-canonical_RBPs","14"
"ENSG00000006047","YBX2","Canonical_RBPs","14"
"ENSG00000149658","YTHDF1","Canonical_RBPs","14"
"ENSG00000130749","ZC3H4","Canonical_RBPs","14"
"ENSG00000144161","ZC3H8","Canonical_RBPs","14"
"ENSG00000033030","ZCCHC8","Canonical_RBPs","14"
"ENSG00000090861","AARS1","Canonical_RBPs","13"
"ENSG00000117528","ABCD3","Non-canonical_RBPs","13"
"ENSG00000075239","ACAT1","Non-canonical_RBPs","13"
"ENSG00000123983","ACSL3","Non-canonical_RBPs","13"
"ENSG00000162688","AGL","Non-canonical_RBPs","13"
"ENSG00000018510","AGPS","Non-canonical_RBPs","13"
"ENSG00000164022","AIMP1","Canonical_RBPs","13"
"ENSG00000006125","AP2B1","Non-canonical_RBPs","13"
"ENSG00000156735","BAG4","Non-canonical_RBPs","13"
"ENSG00000143793","C1orf35","Non-canonical_RBPs","13"
"ENSG00000163468","CCT3","Non-canonical_RBPs","13"
"ENSG00000156261","CCT8","Non-canonical_RBPs","13"
"ENSG00000026508","CD44","Non-canonical_RBPs","13"
"ENSG00000163539","CLASP2","Non-canonical_RBPs","13"
"ENSG00000184220","CMSS1","Canonical_RBPs","13"
"ENSG00000113742","CPEB4","Canonical_RBPs","13"
"ENSG00000214078","CPNE1","Non-canonical_RBPs","13"
"ENSG00000071894","CPSF1","Canonical_RBPs","13"
"ENSG00000160917","CPSF4","Canonical_RBPs","13"
"ENSG00000005339","CREBBP","Canonical_RBPs","13"
"ENSG00000044115","CTNNA1","Non-canonical_RBPs","13"
"ENSG00000244038","DDOST","Non-canonical_RBPs","13"
"ENSG00000005100","DHX33","Canonical_RBPs","13"
"ENSG00000139734","DIAPH3","Non-canonical_RBPs","13"
"ENSG00000100697","DICER1","Canonical_RBPs","13"
"ENSG00000092964","DPYSL2","Non-canonical_RBPs","13"
"ENSG00000113360","DROSHA","Canonical_RBPs","13"
"ENSG00000173674","EIF1AX","Canonical_RBPs","13"
"ENSG00000130741","EIF2S3","Canonical_RBPs","13"
"ENSG00000011007","ELOA","Non-canonical_RBPs","13"
"ENSG00000099219","ERMP1","Non-canonical_RBPs","13"
"ENSG00000023318","ERP44","Non-canonical_RBPs","13"
"ENSG00000103067","ESRP2","Non-canonical_RBPs","13"
"ENSG00000164687","FABP5","Non-canonical_RBPs","13"
"ENSG00000179115","FARSA","Canonical_RBPs","13"
"ENSG00000106105","GARS1","Canonical_RBPs","13"
"ENSG00000076716","GPC4","Non-canonical_RBPs","13"
"ENSG00000119041","GTF3C3","Non-canonical_RBPs","13"
"ENSG00000074696","HACD3","Non-canonical_RBPs","13"
"ENSG00000084754","HADHA","Non-canonical_RBPs","13"
"ENSG00000106211","HSPB1","Non-canonical_RBPs","13"
"ENSG00000132305","IMMT","Non-canonical_RBPs","13"
"ENSG00000240682","ISY1","Canonical_RBPs","13"
"ENSG00000138160","KIF11","Non-canonical_RBPs","13"
"ENSG00000138709","LARP1B","Canonical_RBPs","13"
"ENSG00000007392","LUC7L","Canonical_RBPs","13"
"ENSG00000102316","MAGED2","Non-canonical_RBPs","13"
"ENSG00000100030","MAPK1","Non-canonical_RBPs","13"
"ENSG00000166986","MARS1","Canonical_RBPs","13"
"ENSG00000115275","MOGS","Non-canonical_RBPs","13"
"ENSG00000082515","MRPL22","Canonical_RBPs","13"
"ENSG00000143314","MRPL24","Canonical_RBPs","13"
"ENSG00000173141","MRPL57","Canonical_RBPs","13"
"ENSG00000048544","MRPS10","Canonical_RBPs","13"
"ENSG00000102738","MRPS31","Canonical_RBPs","13"
"ENSG00000101181","MTG2","Canonical_RBPs","13"
"ENSG00000005810","MYCBP2","Non-canonical_RBPs","13"
"ENSG00000164134","NAA15","Non-canonical_RBPs","13"
"ENSG00000159593","NAE1","Non-canonical_RBPs","13"
"ENSG00000187109","NAP1L1","Non-canonical_RBPs","13"
"ENSG00000023228","NDUFS1","Non-canonical_RBPs","13"
"ENSG00000119638","NEK9","Non-canonical_RBPs","13"
"ENSG00000169251","NMD3","Canonical_RBPs","13"
"ENSG00000162408","NOL9","Non-canonical_RBPs","13"
"ENSG00000030066","NUP160","Non-canonical_RBPs","13"
"ENSG00000180370","PAK2","Non-canonical_RBPs","13"
"ENSG00000140694","PARN","Canonical_RBPs","13"
"ENSG00000242265","PEG10","Non-canonical_RBPs","13"
"ENSG00000163344","PMVK","Non-canonical_RBPs","13"
"ENSG00000084072","PPIE","Canonical_RBPs","13"
"ENSG00000172531","PPP1CA","Non-canonical_RBPs","13"
"ENSG00000117360","PRPF3","Canonical_RBPs","13"
"ENSG00000101182","PSMA7","Non-canonical_RBPs","13"
"ENSG00000196396","PTPN1","Non-canonical_RBPs","13"
"ENSG00000142949","PTPRF","Non-canonical_RBPs","13"
"ENSG00000162521","RBBP4","Non-canonical_RBPs","13"
"ENSG00000139746","RBM26","Canonical_RBPs","13"
"ENSG00000134597","RBMX2","Canonical_RBPs","13"
"ENSG00000023191","RNH1","Non-canonical_RBPs","13"
"ENSG00000198918","RPL39","Canonical_RBPs","13"
"ENSG00000164967","RPP25L","Canonical_RBPs","13"
"ENSG00000148688","RPP30","Canonical_RBPs","13"
"ENSG00000171858","RPS21","Canonical_RBPs","13"
"ENSG00000165526","RPUSD4","Canonical_RBPs","13"
"ENSG00000124541","RRP36","Canonical_RBPs","13"
"ENSG00000211456","SACM1L","Non-canonical_RBPs","13"
"ENSG00000175467","SART1","Canonical_RBPs","13"
"ENSG00000189091","SF3B3","Canonical_RBPs","13"
"ENSG00000175793","SFN","Non-canonical_RBPs","13"
"ENSG00000168003","SLC3A2","Non-canonical_RBPs","13"
"ENSG00000172716","SLFN11","Canonical_RBPs","13"
"ENSG00000127616","SMARCA4","Canonical_RBPs","13"
"ENSG00000167447","SMG8","Non-canonical_RBPs","13"
"ENSG00000123352","SPATS2","Canonical_RBPs","13"
"ENSG00000153037","SRP19","Canonical_RBPs","13"
"ENSG00000263465","SRSF8","Canonical_RBPs","13"
"ENSG00000136463","TACO1","Non-canonical_RBPs","13"
"ENSG00000113407","TARS1","Canonical_RBPs","13"
"ENSG00000108064","TFAM","Non-canonical_RBPs","13"
"ENSG00000133112","TPT1","Non-canonical_RBPs","13"
"ENSG00000165832","TRUB1","Canonical_RBPs","13"
"ENSG00000117597","UTP25","Non-canonical_RBPs","13"
"ENSG00000113761","ZNF346","Canonical_RBPs","13"
"ENSG00000167962","ZNF598","Non-canonical_RBPs","13"
"ENSG00000107796","ACTA2","Non-canonical_RBPs","12"
"ENSG00000130402","ACTN4","Non-canonical_RBPs","12"
"ENSG00000153107","ANAPC1","Non-canonical_RBPs","12"
"ENSG00000140350","ANP32A","Non-canonical_RBPs","12"
"ENSG00000120805","ARL1","Canonical_RBPs","12"
"ENSG00000070669","ASNS","Non-canonical_RBPs","12"
"ENSG00000144848","ATG3","Non-canonical_RBPs","12"
"ENSG00000149311","ATM","Non-canonical_RBPs","12"
"ENSG00000143153","ATP1B1","Non-canonical_RBPs","12"
"ENSG00000074582","BCS1L","Non-canonical_RBPs","12"
"ENSG00000116161","CACYBP","Non-canonical_RBPs","12"
"ENSG00000111530","CAND1","Non-canonical_RBPs","12"
"ENSG00000060339","CCAR1","Canonical_RBPs","12"
"ENSG00000007080","CCDC124","Non-canonical_RBPs","12"
"ENSG00000101997","CCDC22","Non-canonical_RBPs","12"
"ENSG00000105321","CCDC9","Non-canonical_RBPs","12"
"ENSG00000146731","CCT6A","Non-canonical_RBPs","12"
"ENSG00000153922","CHD1","Canonical_RBPs","12"
"ENSG00000166165","CKB","Non-canonical_RBPs","12"
"ENSG00000101138","CSTF1","Non-canonical_RBPs","12"
"ENSG00000102974","CTCF","Non-canonical_RBPs","12"
"ENSG00000132792","CTNNBL1","Non-canonical_RBPs","12"
"ENSG00000158290","CUL4B","Non-canonical_RBPs","12"
"ENSG00000273749","CYFIP1","Non-canonical_RBPs","12"
"ENSG00000167986","DDB1","Canonical_RBPs","12"
"ENSG00000139726","DENR","Canonical_RBPs","12"
"ENSG00000091140","DLD","Non-canonical_RBPs","12"
"ENSG00000138246","DNAJC13","Canonical_RBPs","12"
"ENSG00000185721","DRG1","Canonical_RBPs","12"
"ENSG00000141994","DUS3L","Canonical_RBPs","12"
"ENSG00000156976","EIF4A2","Canonical_RBPs","12"
"ENSG00000151247","EIF4E","Canonical_RBPs","12"
"ENSG00000089248","ERP29","Non-canonical_RBPs","12"
"ENSG00000130713","EXOSC2","Canonical_RBPs","12"
"ENSG00000071859","FAM50A","Non-canonical_RBPs","12"
"ENSG00000148690","FRA10AC1","Non-canonical_RBPs","12"
"ENSG00000107862","GBF1","Non-canonical_RBPs","12"
"ENSG00000173230","GOLGB1","Non-canonical_RBPs","12"
